dateprd,npd_well_bore_name,bore_oil_vol,bore_gas_vol,bore_wat_vol,avg_downhole_pressure,avg_choke_size_p,flow_kind,water_cut,total_liquid,gor
2014-11-30,15/9-F-1 C,1.0,251.0,1.0,247.358,35.11649,production,0.5,2.0,251.0
2014-12-01,15/9-F-1 C,120.0,25857.0,183.0,255.41,56.64421,production,0.6039603960396039,303.0,215.475
2014-12-02,15/9-F-1 C,0.0,0.0,0.0,261.053,0.27908,production,,0.0,
2014-12-03,15/9-F-1 C,0.0,0.0,0.0,262.684,0.25867,production,,0.0,
2014-12-04,15/9-F-1 C,0.0,0.0,0.0,264.249,9.27,production,,0.0,
2014-12-05,15/9-F-1 C,0.0,0.0,0.0,257.446,27.03221,production,,0.0,
2014-12-06,15/9-F-1 C,0.0,0.0,0.0,269.998,0.02195,production,,0.0,
2014-12-07,15/9-F-1 C,0.0,0.0,0.0,275.952,0.02231,production,,0.0,
2014-12-08,15/9-F-1 C,0.0,0.0,0.0,278.687,0.0245,production,,0.0,
2014-12-09,15/9-F-1 C,0.0,0.0,0.0,281.008,0.0122,production,,0.0,
2014-12-10,15/9-F-1 C,0.0,0.0,0.0,283.097,0.00667,production,,0.0,
2014-12-11,15/9-F-1 C,0.0,0.0,0.0,285.061,0.01673,production,,0.0,
2014-12-12,15/9-F-1 C,0.0,0.0,0.0,286.896,0.01967,production,,0.0,
2014-12-13,15/9-F-1 C,0.0,0.0,0.0,288.623,0.0301,production,,0.0,
2014-12-14,15/9-F-1 C,0.0,0.0,0.0,290.254,0.02155,production,,0.0,
2014-12-15,15/9-F-1 C,0.0,0.0,0.0,291.848,0.04302,production,,0.0,
2014-12-16,15/9-F-1 C,0.0,0.0,0.0,293.312,0.0,production,,0.0,
2014-12-17,15/9-F-1 C,0.0,0.0,0.0,294.709,0.0,production,,0.0,
2014-12-18,15/9-F-1 C,0.0,0.0,0.0,296.067,0.0,production,,0.0,
2014-12-19,15/9-F-1 C,0.0,0.0,0.0,297.338,0.0,production,,0.0,
2014-12-20,15/9-F-1 C,0.0,0.0,0.0,298.522,0.0,production,,0.0,
2014-12-21,15/9-F-1 C,0.0,0.0,0.0,299.668,0.00378,production,,0.0,
2014-12-22,15/9-F-1 C,0.0,0.0,0.0,300.789,0.00066,production,,0.0,
2014-12-23,15/9-F-1 C,0.0,0.0,0.0,301.897,0.0002,production,,0.0,
2014-12-24,15/9-F-1 C,0.0,0.0,0.0,302.909,0.00021,production,,0.0,
2014-12-25,15/9-F-1 C,0.0,0.0,0.0,303.889,0.0,production,,0.0,
2014-12-26,15/9-F-1 C,0.0,0.0,0.0,304.878,0.00097,production,,0.0,
2014-12-27,15/9-F-1 C,0.0,0.0,0.0,305.813,0.026,production,,0.0,
2014-12-28,15/9-F-1 C,0.0,0.0,0.0,306.697,0.01608,production,,0.0,
2014-12-29,15/9-F-1 C,0.0,0.0,0.0,307.493,0.0,production,,0.0,
2014-12-30,15/9-F-1 C,0.0,0.0,0.0,308.202,0.0,production,,0.0,
2014-12-31,15/9-F-1 C,0.0,0.0,0.0,309.332,0.0,production,,0.0,
2015-01-01,15/9-F-1 C,94.0,16782.0,65.0,298.436,44.0,production,0.4088050314465409,159.0,178.53191489361703
2015-01-02,15/9-F-1 C,791.0,118909.0,300.0,292.15,45.95212,production,0.27497708524289644,1091.0,150.32743362831857
2015-01-03,15/9-F-1 C,917.0,148644.0,345.0,279.989,47.79895,production,0.2733755942947702,1262.0,162.09814612868047
2015-01-04,15/9-F-1 C,789.0,115570.0,401.0,271.298,47.7101,production,0.3369747899159664,1190.0,146.4765525982256
2015-01-05,15/9-F-1 C,790.0,115433.0,406.0,265.07,47.86731,production,0.3394648829431438,1196.0,146.11772151898734
2015-01-06,15/9-F-1 C,784.0,113935.0,412.0,258.827,47.9725,production,0.34448160535117056,1196.0,145.3252551020408
2015-01-07,15/9-F-1 C,574.0,84034.0,461.0,254.714,47.37565,production,0.4454106280193237,1035.0,146.4006968641115
2015-01-08,15/9-F-1 C,626.0,90849.0,513.0,251.043,48.11145,production,0.4503950834064969,1139.0,145.1261980830671
2015-01-09,15/9-F-1 C,356.0,51609.0,283.0,247.724,36.35494,production,0.4428794992175274,639.0,144.9691011235955
2015-01-10,15/9-F-1 C,423.0,61324.0,312.0,244.412,40.78885,production,0.42448979591836733,735.0,144.9739952718676
2015-01-11,15/9-F-1 C,487.0,70281.0,367.0,243.65,47.86851,production,0.4297423887587822,854.0,144.31416837782342
2015-01-12,15/9-F-1 C,597.0,86569.0,419.0,239.913,49.04302,production,0.4124015748031496,1016.0,145.0067001675042
2015-01-13,15/9-F-1 C,610.0,88850.0,426.0,234.206,50.15571,production,0.4111969111969112,1036.0,145.65573770491804
2015-01-14,15/9-F-1 C,581.0,85171.0,438.0,230.074,55.80191,production,0.42983316977428854,1019.0,146.59380378657488
2015-01-15,15/9-F-1 C,461.0,66952.0,330.0,230.811,50.53954,production,0.41719342604298354,791.0,145.23210412147506
2015-01-16,15/9-F-1 C,453.0,64394.0,307.0,229.089,48.98548,production,0.4039473684210526,760.0,142.15011037527594
2015-01-17,15/9-F-1 C,419.0,61534.0,293.0,228.883,48.97446,production,0.41151685393258425,712.0,146.85918854415274
2015-01-18,15/9-F-1 C,442.0,64668.0,293.0,228.883,48.97446,production,0.3986394557823129,735.0,146.30769230769232
2015-01-19,15/9-F-1 C,447.0,65213.0,296.0,228.883,48.97446,production,0.3983849259757739,743.0,145.8903803131991
2015-01-20,15/9-F-1 C,226.0,33091.0,180.0,224.075,29.40022,production,0.4433497536945813,406.0,146.4203539823009
2015-01-21,15/9-F-1 C,8.0,1122.0,6.0,226.79,18.76533,production,0.42857142857142855,14.0,140.25
2015-01-22,15/9-F-1 C,0.0,0.0,0.0,234.755,0.0,production,,0.0,
2015-01-23,15/9-F-1 C,0.0,0.0,0.0,239.532,0.0,production,,0.0,
2015-01-24,15/9-F-1 C,0.0,0.0,0.0,243.039,0.0,production,,0.0,
2015-01-25,15/9-F-1 C,0.0,0.0,0.0,249.684,0.0,production,,0.0,
2015-01-26,15/9-F-1 C,0.0,0.0,0.0,261.648,0.0,production,,0.0,
2015-01-27,15/9-F-1 C,0.0,0.0,0.0,265.823,0.0,production,,0.0,
2015-01-28,15/9-F-1 C,0.0,0.0,0.0,268.731,0.0,production,,0.0,
2015-01-29,15/9-F-1 C,0.0,0.0,0.0,258.506,31.08472,production,,0.0,
2015-01-30,15/9-F-1 C,0.0,0.0,0.0,260.211,33.57207,production,,0.0,
2015-01-31,15/9-F-1 C,0.0,0.0,0.0,263.146,0.0,production,,0.0,
2015-02-01,15/9-F-1 C,0.0,0.0,0.0,265.351,0.0,production,,0.0,
2015-02-02,15/9-F-1 C,0.0,0.0,0.0,267.762,0.0,production,,0.0,
2015-02-03,15/9-F-1 C,0.0,0.0,0.0,276.378,0.0,production,,0.0,
2015-02-04,15/9-F-1 C,0.0,0.0,0.0,282.14,15.7353,production,,0.0,
2015-02-05,15/9-F-1 C,0.0,0.0,0.0,285.124,16.22866,production,,0.0,
2015-02-06,15/9-F-1 C,0.0,0.0,0.0,286.917,0.0,production,,0.0,
2015-02-07,15/9-F-1 C,0.0,0.0,0.0,288.278,0.0,production,,0.0,
2015-02-08,15/9-F-1 C,0.0,0.0,0.0,289.512,0.0,production,,0.0,
2015-02-09,15/9-F-1 C,125.0,20461.0,471.0,273.925,21.28229,production,0.790268456375839,596.0,163.688
2015-02-10,15/9-F-1 C,402.0,61862.0,664.0,266.945,48.89648,production,0.6228893058161351,1066.0,153.8855721393035
2015-02-11,15/9-F-1 C,474.0,72530.0,557.0,259.991,48.95931,production,0.5402521823472357,1031.0,153.0168776371308
2015-02-12,15/9-F-1 C,466.0,71095.0,550.0,254.664,48.94512,production,0.5413385826771654,1016.0,152.56437768240343
2015-02-13,15/9-F-1 C,423.0,64497.0,535.0,248.494,48.40793,production,0.558455114822547,958.0,152.47517730496455
2015-02-14,15/9-F-1 C,421.0,64062.0,544.0,247.161,49.02483,production,0.5637305699481865,965.0,152.16627078384798
2015-02-15,15/9-F-1 C,419.0,63550.0,539.0,242.392,48.04527,production,0.5626304801670147,958.0,151.6706443914081
2015-02-16,15/9-F-1 C,420.0,63731.0,468.0,242.438,49.02818,production,0.527027027027027,888.0,151.7404761904762
2015-02-17,15/9-F-1 C,410.0,62915.0,474.0,240.784,46.80373,production,0.5361990950226244,884.0,153.4512195121951
2015-02-18,15/9-F-1 C,520.0,77679.0,551.0,237.658,50.76397,production,0.5144724556489262,1071.0,149.3826923076923
2015-02-19,15/9-F-1 C,653.0,97101.0,619.0,230.46,52.93472,production,0.48663522012578614,1272.0,148.6998468606432
2015-02-20,15/9-F-1 C,638.0,95396.0,702.0,226.449,53.10688,production,0.5238805970149254,1340.0,149.52351097178683
2015-02-21,15/9-F-1 C,625.0,93262.0,672.0,223.744,53.24234,production,0.518118735543562,1297.0,149.2192
2015-02-22,15/9-F-1 C,476.0,70962.0,545.0,222.108,53.32469,production,0.5337904015670911,1021.0,149.07983193277312
2015-02-23,15/9-F-1 C,410.0,61684.0,479.0,221.137,53.27325,production,0.5388076490438695,889.0,150.44878048780487
2015-02-24,15/9-F-1 C,626.0,92975.0,556.0,219.292,55.83619,production,0.4703891708967851,1182.0,148.5223642172524
2015-02-25,15/9-F-1 C,941.0,137836.0,771.0,211.716,60.36797,production,0.4503504672897196,1712.0,146.47821466524974
2015-02-26,15/9-F-1 C,738.0,108413.0,623.0,208.736,60.36062,production,0.4577516531961793,1361.0,146.90108401084012
2015-02-27,15/9-F-1 C,400.0,59444.0,424.0,208.16,47.62035,production,0.5145631067961165,824.0,148.61
2015-02-28,15/9-F-1 C,0.0,0.0,0.0,214.945,0.0,production,,0.0,
2015-03-01,15/9-F-1 C,0.0,0.0,0.0,220.501,0.0,production,,0.0,
2015-03-02,15/9-F-1 C,0.0,0.0,0.0,225.388,0.0,production,,0.0,
2015-03-03,15/9-F-1 C,0.0,0.0,0.0,230.093,0.0,production,,0.0,
2015-03-04,15/9-F-1 C,0.0,0.0,0.0,225.526,0.0,production,,0.0,
2015-03-05,15/9-F-1 C,0.0,0.0,0.0,239.261,0.0,production,,0.0,
2015-03-06,15/9-F-1 C,0.0,0.0,0.0,243.178,0.89994,production,,0.0,
2015-03-07,15/9-F-1 C,0.0,0.0,0.0,247.131,0.10256,production,,0.0,
2015-03-08,15/9-F-1 C,0.0,0.0,0.0,254.258,0.0,production,,0.0,
2015-03-09,15/9-F-1 C,0.0,0.0,0.0,264.922,0.0,production,,0.0,
2015-03-10,15/9-F-1 C,0.0,0.0,0.0,269.466,0.0,production,,0.0,
2015-03-11,15/9-F-1 C,0.0,0.0,0.0,272.238,0.0,production,,0.0,
2015-03-12,15/9-F-1 C,0.0,0.0,0.0,275.019,0.0,production,,0.0,
2015-03-13,15/9-F-1 C,0.0,0.0,0.0,277.665,0.0,production,,0.0,
2015-03-14,15/9-F-1 C,0.0,0.0,0.0,280.231,0.0,production,,0.0,
2015-03-15,15/9-F-1 C,0.0,0.0,0.0,282.771,0.0,production,,0.0,
2015-03-16,15/9-F-1 C,0.0,0.0,0.0,284.848,0.0,production,,0.0,
2015-03-17,15/9-F-1 C,0.0,0.0,0.0,286.797,0.0,production,,0.0,
2015-03-18,15/9-F-1 C,92.0,13339.0,412.0,269.115,19.21894,production,0.8174603174603174,504.0,144.9891304347826
2015-03-19,15/9-F-1 C,216.0,31636.0,1040.0,260.264,51.613,production,0.8280254777070064,1256.0,146.46296296296296
2015-03-20,15/9-F-1 C,223.0,32484.0,1131.0,252.946,51.83248,production,0.8353028064992615,1354.0,145.66816143497758
2015-03-21,15/9-F-1 C,226.0,32819.0,1066.0,246.419,51.95842,production,0.8250773993808049,1292.0,145.21681415929203
2015-03-22,15/9-F-1 C,385.0,58379.0,759.0,241.947,53.5453,production,0.6634615384615384,1144.0,151.63376623376624
2015-03-23,15/9-F-1 C,343.0,53457.0,698.0,238.198,53.51642,production,0.6705091258405379,1041.0,155.85131195335276
2015-03-24,15/9-F-1 C,356.0,54801.0,798.0,235.289,53.53941,production,0.6915077989601387,1154.0,153.93539325842696
2015-03-25,15/9-F-1 C,448.0,67646.0,898.0,232.311,54.71945,production,0.6671619613670133,1346.0,150.99553571428572
2015-03-26,15/9-F-1 C,609.0,89539.0,873.0,223.935,60.03832,production,0.5890688259109311,1482.0,147.0262725779967
2015-03-27,15/9-F-1 C,619.0,89062.0,855.0,220.575,59.87418,production,0.5800542740841248,1474.0,143.88045234248787
2015-03-28,15/9-F-1 C,565.0,75663.0,782.0,217.491,59.89556,production,0.5805493689680772,1347.0,133.91681415929204
2015-03-29,15/9-F-1 C,551.0,79170.0,757.0,214.867,57.2328,production,0.5787461773700305,1308.0,143.68421052631578
2015-03-30,15/9-F-1 C,624.0,90173.0,779.0,212.165,63.47054,production,0.5552387740555952,1403.0,144.50801282051282
2015-03-31,15/9-F-1 C,623.0,88514.0,759.0,208.367,65.01727,production,0.5492040520984081,1382.0,142.07704654895667
2015-04-01,15/9-F-1 C,58.0,8422.0,72.0,211.3,17.94654,production,0.5538461538461539,130.0,145.20689655172413
2015-04-02,15/9-F-1 C,0.0,0.0,0.0,221.507,0.35101,production,,0.0,
2015-04-03,15/9-F-1 C,0.0,0.0,0.0,226.788,0.31899,production,,0.0,
2015-04-04,15/9-F-1 C,0.0,0.0,0.0,231.52,0.30082,production,,0.0,
2015-04-05,15/9-F-1 C,0.0,0.0,0.0,236.028,0.29972,production,,0.0,
2015-04-06,15/9-F-1 C,0.0,0.0,0.0,237.98,0.31376,production,,0.0,
2015-04-07,15/9-F-1 C,0.0,0.0,0.0,241.965,0.30342,production,,0.0,
2015-04-08,15/9-F-1 C,0.0,0.0,0.0,256.405,0.30742,production,,0.0,
2015-04-09,15/9-F-1 C,0.0,0.0,0.0,263.096,0.29358,production,,0.0,
2015-04-10,15/9-F-1 C,0.0,0.0,0.0,266.314,0.26571,production,,0.0,
2015-04-11,15/9-F-1 C,0.0,0.0,0.0,269.169,0.24146,production,,0.0,
2015-04-12,15/9-F-1 C,0.0,0.0,0.0,272.01,0.24098,production,,0.0,
2015-04-13,15/9-F-1 C,0.0,0.0,0.0,274.895,0.23666,production,,0.0,
2015-04-14,15/9-F-1 C,0.0,0.0,0.0,277.401,0.27624,production,,0.0,
2015-04-15,15/9-F-1 C,0.0,0.0,0.0,280.046,0.26275,production,,0.0,
2015-04-16,15/9-F-1 C,0.0,0.0,0.0,282.627,0.25917,production,,0.0,
2015-04-17,15/9-F-1 C,0.0,0.0,0.0,285.053,0.27304,production,,0.0,
2015-04-18,15/9-F-1 C,0.0,0.0,0.0,287.457,0.26261,production,,0.0,
2015-04-19,15/9-F-1 C,0.0,0.0,0.0,289.779,0.21968,production,,0.0,
2015-04-20,15/9-F-1 C,82.0,11893.0,491.0,275.587,31.69057,production,0.8568935427574171,573.0,145.03658536585365
2015-04-21,15/9-F-1 C,173.0,25444.0,1263.0,262.874,52.61599,production,0.8795264623955432,1436.0,147.07514450867052
2015-04-22,15/9-F-1 C,268.0,39276.0,1093.0,253.767,52.59735,production,0.8030859662013226,1361.0,146.55223880597015
2015-04-23,15/9-F-1 C,320.0,46340.0,879.0,248.853,52.65872,production,0.7331109257714762,1199.0,144.8125
2015-04-24,15/9-F-1 C,319.0,46150.0,877.0,246.511,52.65302,production,0.7332775919732442,1196.0,144.67084639498432
2015-04-25,15/9-F-1 C,341.0,49280.0,823.0,243.7,52.70381,production,0.7070446735395189,1164.0,144.51612903225808
2015-04-26,15/9-F-1 C,340.0,49138.0,771.0,241.288,52.70324,production,0.693969396939694,1111.0,144.5235294117647
2015-04-27,15/9-F-1 C,397.0,57219.0,899.0,236.871,55.26661,production,0.6936728395061729,1296.0,144.12846347607052
2015-04-28,15/9-F-1 C,444.0,63898.0,911.0,232.028,56.90749,production,0.6723247232472325,1355.0,143.9144144144144
2015-04-29,15/9-F-1 C,575.0,82467.0,814.0,224.943,59.77122,production,0.5860331173506119,1389.0,143.4208695652174
2015-04-30,15/9-F-1 C,608.0,87181.0,921.0,219.367,62.13158,production,0.6023544800523217,1529.0,143.38980263157896
2015-05-01,15/9-F-1 C,665.0,94869.0,926.0,213.641,65.01906,production,0.5820238843494657,1591.0,142.66015037593985
2015-05-02,15/9-F-1 C,621.0,88496.0,869.0,210.479,68.38615,production,0.5832214765100671,1490.0,142.50563607085346
2015-05-03,15/9-F-1 C,212.0,30483.0,299.0,209.442,28.40513,production,0.5851272015655578,511.0,143.78773584905662
2015-05-04,15/9-F-1 C,0.0,0.0,0.0,222.564,0.0,production,,0.0,
2015-05-05,15/9-F-1 C,0.0,0.0,0.0,228.487,0.0,production,,0.0,
2015-05-06,15/9-F-1 C,0.0,0.0,0.0,233.351,0.0,production,,0.0,
2015-05-07,15/9-F-1 C,0.0,0.0,0.0,237.828,0.0,production,,0.0,
2015-05-08,15/9-F-1 C,0.0,0.0,0.0,243.559,0.0,production,,0.0,
2015-05-09,15/9-F-1 C,0.0,0.0,0.0,255.884,0.0,production,,0.0,
2015-05-10,15/9-F-1 C,0.0,0.0,0.0,261.716,0.0,production,,0.0,
2015-05-11,15/9-F-1 C,0.0,0.0,0.0,265.168,0.0,production,,0.0,
2015-05-12,15/9-F-1 C,0.0,0.0,0.0,268.499,0.0,production,,0.0,
2015-05-13,15/9-F-1 C,0.0,0.0,0.0,271.381,0.0,production,,0.0,
2015-05-14,15/9-F-1 C,0.0,0.0,0.0,274.266,0.0,production,,0.0,
2015-05-15,15/9-F-1 C,0.0,0.0,0.0,276.843,0.0,production,,0.0,
2015-05-16,15/9-F-1 C,0.0,0.0,0.0,279.081,0.0,production,,0.0,
2015-05-17,15/9-F-1 C,0.0,0.0,0.0,281.35,0.0,production,,0.0,
2015-05-18,15/9-F-1 C,0.0,0.0,0.0,283.691,0.0,production,,0.0,
2015-05-19,15/9-F-1 C,0.0,0.0,0.0,285.938,0.0,production,,0.0,
2015-05-20,15/9-F-1 C,0.0,0.0,0.0,287.891,0.0,production,,0.0,
2015-05-21,15/9-F-1 C,0.0,0.0,0.0,289.624,0.0,production,,0.0,
2015-05-22,15/9-F-1 C,143.0,20890.0,228.0,264.551,22.22339,production,0.6145552560646901,371.0,146.08391608391608
2015-05-23,15/9-F-1 C,503.0,76175.0,768.0,249.195,73.66493,production,0.6042486231313926,1271.0,151.44135188866798
2015-05-24,15/9-F-1 C,537.0,78843.0,864.0,235.035,68.76319,production,0.6167023554603854,1401.0,146.82122905027933
2015-05-25,15/9-F-1 C,505.0,74291.0,803.0,233.431,57.35183,production,0.613914373088685,1308.0,147.11089108910892
2015-05-26,15/9-F-1 C,353.0,51938.0,762.0,232.597,56.38097,production,0.683408071748879,1115.0,147.1331444759207
2015-05-27,15/9-F-1 C,294.0,43077.0,647.0,232.834,56.46453,production,0.6875664187035069,941.0,146.5204081632653
2015-05-28,15/9-F-1 C,0.0,0.0,0.0,238.93,0.0,production,,0.0,
2015-05-29,15/9-F-1 C,0.0,0.0,0.0,246.977,0.21993,production,,0.0,
2015-05-30,15/9-F-1 C,0.0,0.0,0.0,250.832,0.18304,production,,0.0,
2015-05-31,15/9-F-1 C,0.0,0.0,0.0,256.606,0.16632,production,,0.0,
2015-06-01,15/9-F-1 C,0.0,0.0,0.0,267.1,0.15959,production,,0.0,
2015-06-02,15/9-F-1 C,0.0,0.0,0.0,272.3,0.15192,production,,0.0,
2015-06-03,15/9-F-1 C,0.0,0.0,0.0,275.183,0.12981,production,,0.0,
2015-06-04,15/9-F-1 C,0.0,0.0,0.0,277.793,0.13844,production,,0.0,
2015-06-05,15/9-F-1 C,0.0,0.0,0.0,280.277,0.11343,production,,0.0,
2015-06-06,15/9-F-1 C,0.0,0.0,0.0,282.43,0.13806,production,,0.0,
2015-06-07,15/9-F-1 C,0.0,0.0,0.0,284.312,0.11709,production,,0.0,
2015-06-08,15/9-F-1 C,0.0,0.0,0.0,286.122,0.09387,production,,0.0,
2015-06-09,15/9-F-1 C,0.0,0.0,0.0,287.872,0.09387,production,,0.0,
2015-06-10,15/9-F-1 C,0.0,0.0,0.0,289.517,0.08312,production,,0.0,
2015-06-11,15/9-F-1 C,83.0,12120.0,435.0,272.691,22.75783,production,0.8397683397683398,518.0,146.02409638554218
2015-06-12,15/9-F-1 C,213.0,31055.0,1287.0,259.989,60.86207,production,0.858,1500.0,145.7981220657277
2015-06-13,15/9-F-1 C,256.0,36917.0,1013.0,253.845,54.85205,production,0.7982663514578409,1269.0,144.20703125
2015-06-14,15/9-F-1 C,235.0,34214.0,747.0,251.027,51.82022,production,0.7606924643584522,982.0,145.59148936170212
2015-06-15,15/9-F-1 C,240.0,34789.0,703.0,248.768,51.7525,production,0.7454931071049841,943.0,144.95416666666668
2015-06-16,15/9-F-1 C,245.0,35543.0,604.0,246.559,51.48279,production,0.7114252061248527,849.0,145.0734693877551
2015-06-17,15/9-F-1 C,221.0,32378.0,550.0,245.202,51.35456,production,0.7133592736705577,771.0,146.50678733031674
2015-06-18,15/9-F-1 C,223.0,32481.0,545.0,243.781,51.82289,production,0.7096354166666666,768.0,145.65470852017938
2015-06-19,15/9-F-1 C,230.0,34081.0,555.0,242.223,52.09688,production,0.7070063694267515,785.0,148.1782608695652
2015-06-20,15/9-F-1 C,219.0,32412.0,556.0,240.638,52.4484,production,0.7174193548387097,775.0,148.0
2015-06-21,15/9-F-1 C,205.0,30485.0,536.0,239.848,52.69465,production,0.7233468286099866,741.0,148.70731707317074
2015-06-22,15/9-F-1 C,211.0,31256.0,549.0,238.533,53.39162,production,0.7223684210526315,760.0,148.13270142180096
2015-06-23,15/9-F-1 C,338.0,49948.0,746.0,234.811,55.36181,production,0.6881918819188192,1084.0,147.77514792899407
2015-06-24,15/9-F-1 C,422.0,62161.0,823.0,228.969,56.58419,production,0.6610441767068274,1245.0,147.3009478672986
2015-06-25,15/9-F-1 C,388.0,57125.0,711.0,226.215,56.5621,production,0.6469517743403094,1099.0,147.22938144329896
2015-06-26,15/9-F-1 C,447.0,65356.0,765.0,224.206,58.21413,production,0.6311881188118812,1212.0,146.2102908277405
2015-06-27,15/9-F-1 C,436.0,63621.0,747.0,221.041,60.8889,production,0.6314454775993238,1183.0,145.9197247706422
2015-06-28,15/9-F-1 C,452.0,66072.0,751.0,218.237,62.82589,production,0.6242726517040732,1203.0,146.1769911504425
2015-06-29,15/9-F-1 C,635.0,91315.0,974.0,213.81,69.60882,production,0.6053449347420758,1609.0,143.8031496062992
2015-06-30,15/9-F-1 C,645.0,92007.0,951.0,207.219,73.33077,production,0.5958646616541353,1596.0,142.646511627907
2015-07-01,15/9-F-1 C,16.0,2297.0,26.0,211.121,10.21,production,0.6190476190476191,42.0,143.5625
2015-07-02,15/9-F-1 C,0.0,0.0,0.0,223.997,0.0,production,,0.0,
2015-07-03,15/9-F-1 C,0.0,0.0,0.0,229.863,0.0,production,,0.0,
2015-07-04,15/9-F-1 C,0.0,0.0,0.0,234.76,0.0,production,,0.0,
2015-07-05,15/9-F-1 C,0.0,0.0,0.0,238.998,0.0,production,,0.0,
2015-07-06,15/9-F-1 C,0.0,0.0,0.0,243.327,0.0,production,,0.0,
2015-07-07,15/9-F-1 C,0.0,0.0,0.0,250.521,0.0,production,,0.0,
2015-07-08,15/9-F-1 C,0.0,0.0,0.0,261.363,0.0,production,,0.0,
2015-07-09,15/9-F-1 C,0.0,0.0,0.0,266.491,0.0,production,,0.0,
2015-07-10,15/9-F-1 C,0.0,0.0,0.0,269.74,0.0,production,,0.0,
2015-07-11,15/9-F-1 C,0.0,0.0,0.0,272.552,0.0,production,,0.0,
2015-07-12,15/9-F-1 C,0.0,0.0,0.0,275.278,0.0,production,,0.0,
2015-07-13,15/9-F-1 C,0.0,0.0,0.0,277.849,0.0,production,,0.0,
2015-07-14,15/9-F-1 C,0.0,0.0,0.0,280.24,0.0,production,,0.0,
2015-07-15,15/9-F-1 C,0.0,0.0,0.0,282.433,0.0,production,,0.0,
2015-07-16,15/9-F-1 C,0.0,0.0,0.0,284.584,0.0,production,,0.0,
2015-07-17,15/9-F-1 C,0.0,0.0,0.0,286.93,0.0,production,,0.0,
2015-07-18,15/9-F-1 C,0.0,0.0,0.0,288.936,0.0,production,,0.0,
2015-07-19,15/9-F-1 C,0.0,0.0,0.0,290.724,0.0,production,,0.0,
2015-07-20,15/9-F-1 C,0.0,0.0,0.0,292.301,0.0,production,,0.0,
2015-07-21,15/9-F-1 C,0.0,0.0,0.0,293.689,0.0,production,,0.0,
2015-07-22,15/9-F-1 C,111.0,16834.0,1201.0,268.879,55.01502,production,0.9153963414634146,1312.0,151.65765765765767
